dia,mes,semana_ano,dia_semana,hora,peatones,avg_vel_peatones,child,avg_vel_child,woman,avg_vel_woman,man,avg_vel_man,bicycle,avg_vel_bicycle,motorcycle,avg_vel_motorcycle,autos,avg_vel_autos,car,avg_vel_car,pickup truck,avg_vel_pickup truck,van,avg_vel_van,truck,avg_vel_truck,bus,avg_vel_bus,0_10_child,0_10_woman,0_10_man,0_10_bicycle,0_10_motorcycle,0_10_car,0_10_pickup,0_10_van,0_10_truck,0_10_bus,10_20_child,10_20_woman,10_20_man,10_20_bicycle,10_20_motorcycle,10_20_car,10_20_pickup,10_20_van,10_20_truck,10_20_bus,20_30_child,20_30_woman,20_30_man,20_30_bicycle,20_30_motorcycle,20_30_car,20_30_pickup,20_30_van,20_30_truck,20_30_bus,30_40_child,30_40_woman,30_40_man,30_40_bicycle,30_40_motorcycle,30_40_car,30_40_pickup,30_40_van,30_40_truck,30_40_bus,40_50_child,40_50_woman,40_50_man,40_50_bicycle,40_50_motorcycle,40_50_car,40_50_pickup,40_50_van,40_50_truck,40_50_bus,50_60_child,50_60_woman,50_60_man,50_60_bicycle,50_60_motorcycle,50_60_car,50_60_pickup,50_60_van,50_60_truck,50_60_bus,60_70_child,60_70_woman,60_70_man,60_70_bicycle,60_70_motorcycle,60_70_car,60_70_pickup,60_70_van,60_70_truck,60_70_bus,70_80_child,70_80_woman,70_80_man,70_80_bicycle,70_80_motorcycle,70_80_car,70_80_pickup,70_80_van,70_80_truck,70_80_bus,80_90_child,80_90_woman,80_90_man,80_90_bicycle,80_90_motorcycle,80_90_car,80_90_pickup,80_90_van,80_90_truck,80_90_bus,90_100_child,90_100_woman,90_100_man,90_100_bicycle,90_100_motorcycle,90_100_car,90_100_pickup,90_100_van,90_100_truck,90_100_bus,100_110_child,100_110_woman,100_110_man,100_110_bicycle,100_110_motorcycle,100_110_car,100_110_pickup,100_110_van,100_110_truck,100_110_bus,110_120_child,110_120_woman,110_120_man,110_120_bicycle,110_120_motorcycle,110_120_car,110_120_pickup,110_120_van,110_120_truck,110_120_bus,120_130_child,120_130_woman,120_130_man,120_130_bicycle,120_130_motorcycle,120_130_car,120_130_pickup,120_130_van,120_130_truck,120_130_bus,130_140_child,130_140_woman,130_140_man,130_140_bicycle,130_140_motorcycle,130_140_car,130_140_pickup,130_140_van,130_140_truck,130_140_bus,140_150_child,140_150_woman,140_150_man,140_150_bicycle,140_150_motorcycle,140_150_car,140_150_pickup,140_150_van,140_150_truck,140_150_bus,150_160_child,150_160_woman,150_160_man,150_160_bicycle,150_160_motorcycle,150_160_car,150_160_pickup,150_160_van,150_160_truck,150_160_bus,160_170_child,160_170_woman,160_170_man,160_170_bicycle,160_170_motorcycle,160_170_car,160_170_pickup,160_170_van,160_170_truck,160_170_bus,170_180_child,170_180_woman,170_180_man,170_180_bicycle,170_180_motorcycle,170_180_car,170_180_pickup,170_180_van,170_180_truck,170_180_bus
04/08/2021,Agosto,32,Wednesday,18,63,6,2,5,28,6,33,7,9,29,34,50,1680,56,1543,77,103,72,24,70,10,58,27,69,2,26,26,1,0,0,0,0,1,0,0,2,7,0,0,8,0,0,0,0,0,0,0,3,0,21,2,0,0,0,0,0,0,4,5,24,2,1,1,1,0,0,0,1,14,27,5,1,1,0,0,0,0,0,10,107,11,3,1,3,0,0,0,0,4,273,18,7,3,10,0,0,0,0,1,397,33,7,1,9,0,0,0,0,0,382,21,3,2,4,0,0,0,0,0,180,7,1,0,0,0,0,0,0,0,92,4,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,19,96,8,13,9,30,7,53,7,7,29,57,52,1515,56,1383,75,104,68,20,75,8,63,36,61,8,25,45,2,1,1,0,0,0,0,5,5,6,0,2,4,4,0,0,0,0,0,1,1,0,25,3,0,0,2,0,0,1,3,2,24,2,0,0,4,0,0,0,0,19,33,4,0,2,3,0,0,0,0,21,100,14,3,2,3,0,0,0,1,6,264,33,3,1,12,0,0,0,0,4,407,20,8,2,11,0,0,0,0,2,316,13,4,1,0,0,0,0,0,0,156,5,1,0,1,0,0,0,0,0,38,3,1,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,20,86,7,7,5,28,6,51,11,6,35,39,54,1105,54,1048,71,46,70,5,73,6,53,23,56,7,25,41,0,0,1,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,1,2,2,1,15,0,0,0,0,0,0,3,3,2,17,1,0,2,3,0,0,1,0,6,48,4,1,0,3,0,0,1,1,24,151,7,0,2,9,0,0,1,0,4,255,11,1,1,6,0,0,0,0,2,266,11,2,1,1,0,0,0,0,0,177,6,0,0,1,0,0,0,0,0,76,4,0,0,0,0,0,0,0,0,28,2,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,21,81,4,0,0,7,5,74,7,3,58,21,50,757,50,714,65,30,69,5,65,8,53,21,53,0,7,65,0,0,1,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,1,0,2,23,0,0,0,1,0,0,0,0,1,16,0,0,0,2,0,0,1,0,4,55,1,0,5,6,0,0,0,2,12,127,4,2,1,5,0,0,0,1,2,223,14,1,1,5,0,0,0,0,0,159,8,2,1,2,0,0,0,0,0,71,1,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,22,64,5,5,5,33,5,26,6,2,30,8,53,487,50,462,64,17,66,3,78,5,39,12,53,5,32,24,0,0,0,0,0,1,0,0,1,2,0,0,7,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,1,1,15,2,0,1,1,0,0,0,0,3,36,2,0,1,5,0,0,0,0,1,81,0,0,2,3,0,0,0,0,3,116,4,1,0,2,0,0,0,0,0,114,8,1,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/2021,Agosto,32,Wednesday,23,0,0,0,0,0,0,0,0,0,0,0,0,39,32,38,66,1,95,0,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,5,30,5,0,0,0,0,30,15,14,28,7,28,113,19,103,48,10,45,0,0,0,0,16,54,0,0,14,0,0,4,0,0,0,0,0,0,4,2,2,8,0,0,0,0,0,0,10,6,1,15,0,0,0,0,0,0,2,6,4,8,2,0,0,0,0,0,0,0,0,10,6,0,0,6,0,0,0,0,0,18,2,0,0,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,6,99,9,0,0,11,5,88,21,23,38,21,43,408,41,382,59,16,52,4,45,6,48,28,51,0,11,41,0,0,0,0,0,0,0,0,0,4,0,1,12,0,0,0,0,0,0,9,5,4,26,0,0,0,2,0,0,23,9,4,18,4,2,0,1,0,0,5,5,3,33,1,0,4,9,0,0,6,4,7,82,7,2,2,12,0,0,0,0,2,117,4,0,0,2,0,0,0,0,0,56,0,0,0,2,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,7,220,9,1,15,40,7,179,7,85,32,22,43,1236,46,1108,69,95,66,10,48,23,45,70,50,0,34,158,1,0,0,0,0,1,0,1,6,16,4,2,8,2,0,4,3,0,0,2,17,1,18,0,2,2,4,0,0,3,62,3,34,4,3,2,9,0,0,0,1,9,55,4,1,2,10,0,0,0,0,7,120,24,0,6,29,0,0,0,0,0,302,22,2,2,13,0,0,0,0,0,322,22,2,4,2,0,0,0,0,0,184,13,0,0,0,0,0,0,0,0,46,3,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,8,108,6,2,5,39,6,67,8,51,33,32,50,2473,54,2208,74,183,71,35,67,47,58,71,55,2,37,60,0,0,3,0,0,2,0,0,2,1,2,0,10,0,1,0,1,0,0,1,16,2,51,0,0,2,5,0,0,5,27,2,27,3,0,2,6,0,0,0,4,12,49,9,4,6,3,0,0,0,0,11,178,20,2,17,26,0,0,0,2,5,377,50,12,6,24,0,0,0,0,0,693,64,13,5,6,0,0,0,0,0,549,27,1,5,0,0,0,0,0,0,179,6,2,2,0,0,0,0,0,0,71,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,9,204,4,0,0,18,7,186,5,26,33,28,43,2693,55,2288,76,289,66,45,77,71,56,62,63,0,14,178,0,3,1,0,0,0,0,0,4,8,2,1,6,6,0,3,1,0,0,0,7,2,43,13,0,12,1,0,0,0,15,2,28,18,2,0,2,0,0,0,0,6,52,23,0,7,0,0,0,0,0,13,150,40,1,12,17,0,0,0,2,1,347,47,7,17,25,0,0,0,0,0,710,68,15,14,14,0,0,0,0,0,618,55,16,6,2,0,0,0,0,0,237,9,4,0,0,0,0,0,0,0,82,7,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,10,78,4,0,0,16,6,62,5,11,29,36,45,2359,52,1985,73,271,65,30,61,73,59,54,61,0,14,59,1,0,0,4,0,0,0,0,2,3,0,0,16,7,0,3,0,0,0,0,4,2,54,11,0,1,0,0,0,0,6,12,34,7,0,6,2,0,0,0,0,9,82,17,2,10,2,0,0,0,0,9,228,50,12,20,17,0,0,0,0,4,379,60,11,15,30,0,0,0,0,0,509,63,5,9,3,0,0,0,0,0,364,29,0,4,0,0,0,0,0,0,224,18,0,4,0,0,0,0,0,0,73,3,0,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,11,70,4,0,0,36,6,34,8,2,45,28,46,2142,52,1799,73,226,66,42,65,75,56,46,59,0,34,24,0,0,0,0,0,0,0,0,2,10,0,0,8,7,2,0,0,0,0,0,0,2,38,5,4,4,2,0,0,0,0,6,41,4,0,6,0,0,0,0,2,12,63,12,2,10,3,0,0,0,0,6,198,38,4,30,15,0,0,0,0,0,398,62,9,18,24,0,0,0,0,2,464,61,13,3,2,0,0,0,0,0,315,25,4,2,0,0,0,0,0,0,176,8,4,0,0,0,0,0,0,0,69,2,0,2,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,12,38,4,0,0,11,6,27,7,14,34,62,65,2474,51,2149,71,215,63,48,64,62,58,43,55,0,10,22,0,0,2,0,0,1,0,0,1,5,2,0,10,0,0,1,0,0,0,0,2,0,40,2,0,0,2,0,0,0,5,2,39,16,0,2,5,0,0,0,5,4,110,23,8,16,4,0,0,0,0,18,323,47,16,12,14,0,0,0,0,19,487,53,8,19,18,0,0,0,0,9,518,47,6,7,0,0,0,0,0,6,351,21,8,4,0,0,0,0,0,2,189,2,2,0,0,0,0,0,0,2,62,2,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,13,56,6,0,0,10,9,46,8,6,23,98,51,3034,52,2600,71,270,67,78,61,86,59,38,57,0,6,30,0,0,0,0,0,0,0,0,4,16,2,2,12,0,2,1,2,0,0,0,3,2,44,4,4,5,2,0,0,0,1,16,119,6,2,6,2,0,0,0,0,23,151,31,12,18,2,0,0,0,0,34,331,37,20,16,7,0,0,0,0,13,514,89,16,16,19,0,0,0,0,8,604,45,8,11,4,0,0,0,0,0,465,42,6,7,0,0,0,0,0,0,242,12,6,5,0,0,0,0,0,0,86,4,2,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,14,35,8,0,0,8,13,27,13,2,25,72,37,2512,43,2202,60,185,54,60,56,65,46,43,52,0,4,12,0,0,0,0,0,0,0,0,2,9,0,4,5,2,0,0,0,0,2,6,2,15,77,10,8,14,3,0,0,0,0,29,247,20,4,16,4,0,0,0,0,14,312,47,11,5,11,0,0,0,0,10,450,40,13,17,13,0,0,0,0,0,442,36,9,9,11,0,0,0,0,0,353,16,10,2,1,0,0,0,0,0,200,12,3,2,0,0,0,0,0,0,96,0,2,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,15,75,4,0,0,22,6,53,6,7,12,70,41,2914,41,2555,59,245,53,39,48,75,42,64,50,0,19,49,6,0,6,0,0,0,0,0,3,2,0,4,12,1,1,0,1,0,0,2,0,9,90,5,2,9,4,0,0,0,0,19,245,48,6,29,7,0,0,0,0,23,450,69,16,20,13,0,0,0,1,12,526,47,4,8,30,0,0,0,0,3,538,43,8,7,9,0,0,0,0,0,367,16,2,2,0,0,0,0,0,0,234,14,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,16,86,4,0,0,24,6,62,7,5,9,69,39,4368,48,3903,66,331,60,75,61,59,54,68,56,0,22,52,4,0,6,0,0,0,0,0,2,7,0,6,7,1,0,2,2,0,0,3,1,13,69,15,1,0,1,0,0,0,0,14,203,19,7,10,1,0,0,0,0,21,370,68,12,10,7,0,0,0,0,12,680,63,22,16,33,0,0,0,0,3,899,72,12,13,20,0,0,0,0,0,845,58,12,5,4,0,0,0,0,0,531,29,3,0,0,0,0,0,0,0,213,0,2,3,0,0,0,0,0,0,67,4,3,0,0,0,0,0,0,0,12,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,17,207,6,1,5,48,7,158,7,18,10,79,36,4289,44,3744,62,389,58,99,52,57,48,63,59,1,38,132,13,0,4,0,1,0,0,0,10,25,3,6,32,4,1,4,2,0,0,1,0,15,183,29,10,6,1,0,0,0,2,27,305,28,5,8,0,0,0,0,0,25,344,40,28,12,2,0,0,0,0,6,801,109,28,16,26,0,0,0,0,0,839,91,10,0,25,0,0,0,0,0,620,58,12,10,7,0,0,0,0,0,371,24,3,1,0,0,0,0,0,0,177,3,1,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,18,241,6,7,5,46,5,188,7,10,18,61,32,5243,36,4849,48,306,42,64,47,24,44,78,56,7,46,154,3,1,8,0,0,0,0,0,0,30,1,13,187,11,0,0,1,0,0,4,6,15,1051,96,21,7,1,0,0,0,0,14,1125,76,19,5,1,0,0,0,0,8,588,32,0,3,16,0,0,0,0,10,381,32,3,3,37,0,0,0,0,0,481,29,6,4,13,0,0,0,0,0,562,18,6,2,9,0,0,0,0,0,322,6,7,0,0,0,0,0,0,0,107,5,2,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,19,132,4,0,0,33,7,99,6,3,25,86,46,3933,42,3678,59,191,55,43,53,21,42,74,58,0,30,92,0,0,2,0,0,0,0,0,0,5,0,0,37,1,0,0,0,0,3,0,3,19,246,18,2,1,2,0,0,2,0,16,442,16,4,9,1,0,0,0,0,19,505,35,12,6,11,0,0,0,0,17,624,53,11,5,24,0,0,0,0,8,713,33,12,0,33,0,0,0,0,3,599,14,2,0,2,0,0,0,0,2,354,18,0,0,1,0,0,0,0,2,114,3,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,20,63,8,4,5,11,10,48,8,4,40,36,47,2226,47,2100,59,102,58,14,56,10,63,49,49,4,6,42,0,0,5,0,0,0,0,0,4,3,0,0,15,0,0,0,0,0,1,0,1,3,64,4,0,0,6,0,0,0,0,10,169,12,2,2,3,0,0,3,3,4,329,22,2,0,12,0,0,0,0,14,507,12,3,1,24,0,0,0,0,5,435,28,7,2,2,0,0,0,0,0,375,14,0,5,2,0,0,0,0,0,138,8,0,0,0,0,0,0,0,0,49,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,21,137,6,0,0,31,7,106,10,13,13,13,37,1320,45,1257,55,43,60,6,58,14,54,39,52,0,28,76,8,2,9,0,0,0,0,0,2,24,2,0,34,0,0,0,0,0,0,0,2,0,59,1,0,0,0,0,0,0,0,6,82,2,0,2,0,0,0,4,0,2,234,9,2,5,17,0,1,2,1,2,348,7,0,2,17,0,0,0,0,1,334,15,4,4,3,0,0,0,0,0,102,7,0,0,2,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,22,118,3,0,0,74,5,44,5,2,35,28,36,899,44,849,58,33,58,14,57,3,48,31,47,0,74,44,0,2,1,0,0,0,1,0,0,0,0,2,17,0,0,0,1,0,0,0,0,2,36,0,0,0,0,0,0,0,2,10,45,2,0,1,4,0,0,0,0,8,98,7,4,0,14,0,0,0,0,4,270,10,4,2,6,0,0,0,0,0,220,7,5,0,5,0,0,0,0,0,117,7,1,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/08/2021,Agosto,32,Thursday,23,2,2,0,0,2,5,0,0,0,0,4,40,62,27,60,58,2,75,0,0,0,0,3,58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,5,16,9,2,5,4,5,10,16,1,35,0,0,59,8,59,40,0,0,0,0,0,0,13,45,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,14,0,0,0,0,0,0,2,0,0,28,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,6,46,6,0,0,8,6,38,13,13,27,0,0,168,37,156,53,5,47,3,35,4,53,19,44,0,7,27,1,0,2,0,0,0,0,0,1,1,1,0,10,0,0,0,2,0,0,3,5,0,7,0,1,0,2,0,0,6,6,0,16,2,1,0,1,0,0,1,0,0,20,1,1,2,6,0,0,0,0,0,44,1,0,1,7,0,0,0,0,0,33,1,0,1,0,0,0,0,0,0,19,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,7,95,5,0,0,12,6,83,9,20,32,8,49,722,51,660,68,46,64,5,65,11,57,33,54,0,11,67,1,0,0,0,0,1,0,0,1,8,1,0,2,1,0,0,0,0,0,2,3,1,16,2,0,0,1,0,0,6,14,1,23,2,0,1,1,0,0,0,1,2,51,5,1,2,9,0,0,0,0,2,115,8,1,1,12,0,0,0,0,2,143,8,1,5,9,0,0,0,0,0,153,11,1,0,1,0,0,0,0,0,95,7,1,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,8,90,4,0,0,23,6,67,6,22,32,13,51,1659,52,1430,74,162,64,32,63,35,56,53,55,0,21,59,0,0,0,4,0,0,0,0,2,8,0,0,0,2,2,0,0,0,0,0,6,3,27,4,1,2,1,0,0,0,16,1,10,1,0,2,2,0,0,0,0,1,42,5,0,2,12,0,0,0,0,3,115,35,9,17,21,0,0,0,0,3,329,57,11,9,13,0,0,0,0,2,408,30,4,2,4,0,0,0,0,0,302,19,2,0,0,0,0,0,0,0,129,4,2,1,0,0,0,0,0,0,47,1,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
